tweet_id,tweet_text
311916504683802626,Apple Is Not Worth $460 http://t.co/7zeFbf8fLf $AAPL
311916534446571520,Apple CEO Cook must testify in e-books antitrust case: judge: The government had argued Cook likely had releva... http://t.co/0NsrCLjxJR
311916536065568768,Apple CEO Cook must testify in e-books antitrust case: judge: The government had argued Cook likely had releva... http://t.co/7d98RwrbwM
311916536933781504,"RT @paddyanglican: “@mmmmmrob: Judging from the levels of noise and humour on twitter,  Apple are announcing something called ""Pope""” &g ..."
311916545393688576,Apple CEO Cook must testify in e-books antitrust case: judge http://t.co/0RRfBiHoOe
311916551991345152,"@RL_Stine mr stine, any chance that apple App Store will get the goosebumps books for iBooks?"
311916559226511360,"“@TheGoogleFactz: For a short period of time last year, Apple had more money than the United States government.”"
311916560069566464,Apple CEO Cook must testify in e-books antitrust case: judge http://t.co/TgqzgANK1X #ebooks
311916566704971777,@ruthie_neeley yeah my lock button broke and the guy at apple said anytime the lock button or the home button breaks apple has to replace it
311916583956127744,RT @GoTeamKate: #Autism Awareness Apple Design Products Note Book http://t.co/mAn0o2s3Y3
311916588884447232,Apple CEO Cook must testify in e-books antitrust case: judge http://t.co/51uWgsWbgj
311916613542768642,Apple - iPhone 5 - TV Ad - Brilliant http://t.co/un0o8pEvyx
311916618798211072,"Howard Ward: Within The Next Month, Apple Will Announce Plans For Its Cash, And Put A New... http://t.co/liSk2fIMM4  #HowardWard #tomkeene"
311916633667039235,Apple Macbook Air 2012 Intel Core i5 Ivy Bridge 13.3in Laptop (Refurb w/ 1Yr Warranty) $899 at eBay: eBay Coupons http://t.co/qYvPm0iwe6
311916639824261120,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311916645595611136,Hipsters Hope the Pope picks a name like Apple or Siri #SteveJobsIsGod
311916647374012416,#coupon Apple Macbook Air 2012 Intel Core i5 Ivy Bridge 13.3in Laptop (Refurb w/ 1Yr Warranty) $899 at eBay: e... http://t.co/OolfTOFTBE
311916657176088577,"@KellyLux submitting my Apple blog post today, but is it ok if I make it more about the updates than just siri? Info on iOS 6.1 &amp; iOS 6.1.2?"
311916659835293696,Avis will run 30+ units in lane 5 tmrw! They are giving away two APPLE GIFT CARDS at the end of the sale! http://t.co/RIsJkFuUtp
311916667712176129,Apple Macbook Air 2012 Intel Core i5 Ivy Bridge 13.3in Laptop (Refurb w/ 1Yr Warranty) $899 at eBay: eBay Coupons http://t.co/ibnYdiZCOW
311916671348658176,Apple IOS 7: Will They Mess It Up? http://t.co/VDguFHcZO6
311916673961697280,"Training docs reveal Macs, iPhones, iPads heading to Staples in late March: The timeline for Apple gear to go ... http://t.co/11HSscdVu9"
311916679540125696,"Training docs reveal Macs, iPhones, iPads heading to Staples in late March: The timeline for Apple gear to go ... http://t.co/u5l3nGRkOM"
311916681196883968,"Training docs reveal Macs, iPhones, iPads heading to Staples in late March: The timeline for Apple gear to go ... http://t.co/n6OeyaGzHm"
311916702914994178,Might ring up apple and ask them why there isn't a middle finger emoji
311916704844349440,"RT @windowsphone: ""According to our survey respondents, Microsoft's Windows Phone 8 clearly bests Apple and Android."" - @PCMag http://t. ..."
311916705263804416,How can I have Edge on my iPhone &amp; 3G on my iPad ? Sort it out apple !!!
311916723295117312,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311916730807095296,“@ruthie_neeley: If my lock button breaks will apple give me a new phone if my phone has no cracks?”If you have had it for less than 100 day
311916741880078336,RT @SarahFKessler: The Vatican is better at this than Apple!
311916748385443840,Apple is running the Pope's PR.
311916748658073600,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311916754152603648,"RT @windowsphone: ""According to our survey respondents, Microsoft's Windows Phone 8 clearly bests Apple and Android."" - @PCMag http://t. ..."
311916772787904514,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311916794774425600,"Catholicism is like the Apple of religions, so much secrecy and hype over new product releases"
311916805994188801,RT @SarahFKessler: The Vatican is better at this than Apple!
311916806539444225,Bite me apple sign!!
311916811362922496,"Meditation is really good for your body and mind, download deep relax for instructor Darren Marks app from apple store.  Enjoy meditating 🌹"
311916818421915648,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311916825443196929,"RT @windowsphone: ""According to our survey respondents, Microsoft's Windows Phone 8 clearly bests Apple and Android."" - @PCMag http://t. ..."
311916826282037249,"It really frustrates me that when apple decided to change the iPhone 5 charger they didn't think to make it longer, WHY?!"
311916828895100928,Apple needs  to get some tips from the Vatican on how to prevent leaks #apple #pope
311916830849634304,Habemus iPhone5 na Apple Online Store BR.
311916830941904896,RT @SarahFKessler: The Vatican is better at this than Apple!
311916836033810433,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
311916844632121344,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311916851313655808,"This is like waiting for an Apple product launch. We kind of know what it is, but just want the final details and the name."
311916854526476289,The Write Conversation : How Writing Ruined My Wife—Being an Apple is at the Core of the Issue http://t.co/g8pKsOoS0U #amwriting #humor
311916861153505280,Really excited we won a deal with a real estate company to develop them a APPLE APP.
311916878538866688,On my way to my one on one training @ the Apple Store.
311916883152605185,RT @esthergouldd: Might ring up apple and ask them why there isn't a middle finger emoji
311916901536243713,RT @SarahFKessler: The Vatican is better at this than Apple!
311916910147158017,Apple appointment at 5:30 👌
311916917210365952,RT @paulrauber: RT @SarahFKessler: The Vatican is better at this than Apple!
311916922239344640,"Over 2700 new eletronic products added, from Kindle to Zune, to Apple Products. New top selling items: Zagg Screen Protector, visit us today"
311916931638784001,“@drew: Apple is running the Pope's PR.” -  I take credit for the iPope line. (I'm sure among others)
311916938085429248,"So awesome! #WaitforYou is in @GalleyCat ""topping charts at Amazon, Apple and Barnes &amp; Noble."" http://t.co/QXwJ9WrNpR"
311916940056735744,Best Wireless Jobs $ iOS Wireless Coex Telephony QA Eng at Apple (California)  http://t.co/6emg3UOk02
311916942632026112,RT @SarahFKessler: The Vatican is better at this than Apple!
311916945324777473,RT @SarahFKessler: The Vatican is better at this than Apple!
311916947476451329,Photo: At the Apple store with Simon. http://t.co/IiOL66TAil
311916990640041986,Why the hell isn't there a Spotify app for Apple TV?
311916991504076801,Who would you call first if you won the lottery? — Apple. Need an new iPhone. c: http://t.co/CnI3CiyV5C
311916996042293248,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311916997480968192,RT @SarahFKessler: The Vatican is better at this than Apple!
311916999120916480,RT @DenisDison: Hope someone from Apple is at the Vatican to get a pic of a million iPhones being raised simultaneously. #pope
311917003092930561,I liked a @YouTube video http://t.co/M1h5p0Lz1d Apple - iPhoto - Emailing Photos
311917018976768000,"RT @paddyanglican: “@mmmmmrob: Judging from the levels of noise and humour on twitter,  Apple are announcing something called ""Pope""” &g ..."
311917076241584129,@danfrakes Apple mail has sucked since they got rid of Dot Mac.
311917079592841216,@dylan20 As exciting as an Apple launch?
311917081492869120,"If they end up revealing Popebot 2.0 with apple maps, I'd see that as a disappointment."
311917082424000514,"@Josiakoerts thank you! I took it to a shop but he just ripped me off!  Ya, Apple would as well. I'll find a place that won't :)"
311917086148546560,#MAC Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/RWbwdV41Ul
311917088430252032,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/vEikyBLiUx
311917101172535296,Discount Apple iPod touch 64... http://t.co/9Nz9z4QW4r
311917109997342722,RT @SarahFKessler: The Vatican is better at this than Apple!
311917113390555136,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311917128020275200,"@iVictoriaOx okay, are the chargers you have original apple chargers?"
311917131509944320,RT @UncommonFact: SIRI stores every word you say on Apple's database servers for an undisclosed amount of time.
311917150879232001,RT @JailbreakCon: “@rowrz: #SpoilerAlert #WWJC http://t.co/LnuRLHfqUf” Apple Maps Fail. Lol.
311917165689315329,RT @SarahFKessler: The Vatican is better at this than Apple!
311917189793976320,@xox_biancaa apple store :p malfunctioning iPhone
311917210610311168,RT @SarahFKessler: The Vatican is better at this than Apple!
311917222283055104,Is Apple coming to Maui? http://t.co/UvNNv2JGIK
311917223285489665,@danfrakes Gmail has less spam than apple mail....and I paid for it for years....
311917263303344128,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail: Daily MailAmazo... http://t.co/pBaiwaZSKv
311917265920606209,RT @SarahFKessler: The Vatican is better at this than Apple!
311917267166326785,RT @JohnnyPitcher: For some reason I thought it would be a good idea to lick Chloe's iPad. Funny how it tasted slightly of apple #ironic
311917271633256450,"RT @mmmmmrob: Judging from the levels of noise and humour on twitter,  Apple are announcing something called ""Pope"""
311917271767474177,RT @UnwritttenRules: Apple needs to get on this. http://t.co/KEGqP3KqBK
311917272002359296,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case http://t.co/IwSUROEBS1
311917301836427264,Apple Is Working to Make Maps App Better http://t.co/WAz2ivyTVS via @mashable
311917308643790848,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/Un9RDix38j
