tweet_id,tweet_text
311917118977359873,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311917120093036544,My mum has just given me apple crumble WITH SULTANAS IN IT. DOES SHE NOT KNOW ME AT ALL. DYYYIIIINNNNNGGGGGGGGGG
311917120260808704,where is the apple juice?????????????????????????????
311917121925963776,Enjoying some sun and eating an apple 🍎
311917126032191489,Or maybe it was the apple juice? But this isn't cool :(
311917129194696705,Hot fries and apple juice…
311917158663856129,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311917168923115520,"bam daily juice 1 beet, 1 apple, parsley, garlic, 2 stalks of celery, 1 cucumber #unfuckwithable #health #nutrition #juice"
311917175155867648,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311917177592766465,I just ate an entire pine apple. My gums hurt. Bring on the raspberry tea.
311917191677231104,About to eat this apple then gym time !
311917195540185088,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311917209301692416,Apples are rich in nutrients. The Big Apple is rich in @vitamintalent. Come join our team in sales or recruiting: http://t.co/KzZGfIlv5r
311917209393958912,Apples are rich in nutrients. The Big Apple is rich in @vitamintalent. Come join our team in sales or recruiting: http://t.co/K8lgmqA9J9
311917209557532672,Apples are rich in nutrients. The Big Apple is rich in @vitamintalent. Come join our team in sales or recruiting: http://t.co/Bjfrl9KERT
311917215798657024,"tar and feathers. caramel and peanuts. to an apple, does it matter?"
311917219523219456,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311917223331651584,I hit some goofy in the face with a apple my junior year! Had the whole cafeteria turnt up lmao
311917229526634497,RT @GoTeamKate: #Autism Awareness Tile Apple design  http://t.co/W2dMckEywQ
311917231770574848,@Phatkish nyam so much food she can't stand up 3bahs cane. 6 dumpling rice and curry chicken yam apple a a jug of juice @Jodizzle_jjo. Lol
311917238292733952,"'No, I'm not a share bear. This apple is all mine' (Chevy was not allowed to eat the core or stem) #apple… http://t.co/1aHVG3Si20"
311917245494337538,One bad apple can spoil the thing that you keep all of your apples in.  Stereotypes are like bad apples.
311917253157339137,LOVELY BOXED VINTAGE SILVER PLATED APPLE SHAPED MAGNIFYING GLASS WITH GILT LEAVES £10+LOW P&amp;P/GLOBAL SHIPPING  http://t.co/eEmPikNnJJ
311917263710195715,Mmm this is a nice red apple
311917268323946496,RT @___HeavenNoHell: I Love Apple Juice 
311917269808717824,@baileyjensen94 okay the dog eating an apple just about killed me
311917317850284033,@itsjmena son these niggas forgot my order completely. I almost slapped somebody until they gave me a free apple pie
